车名	最大马力Ps	排量mL	进气形式	气缸排列形式	气缸数个	最大扭矩Nm	变速箱类型	指导价	T_两步
通用雪佛兰- TRAX创酷	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	16.39	cluster-5
MINI- MINI COUNTRYMAN	122	1598	涡轮增压	L	4	190	自动变速箱(AT)	29.6	cluster-5
MINI- MINI COUNTRYMAN	122	1598	涡轮增压	L	4	190	自动变速箱(AT)	33.6	cluster-5
MINI- MINI COUNTRYMAN	190	1598	涡轮增压	L	4	240	自动变速箱(AT)	33.9	cluster-5
MINI- MINI COUNTRYMAN	190	1598	涡轮增压	L	4	240	自动变速箱(AT)	37.9	cluster-5
MINI- MINI COUNTRYMAN	190	1598	涡轮增压	L	4	240	自动变速箱(AT)	39.9	cluster-5
MINI JCW- MINI JCW COUNTRYM	218	1598	涡轮增压	L	4	280	自动变速箱(AT)	42.9	cluster-5
MINI JCW- MINI JCW PACEMAN	218	1598	涡轮增压	L	4	280	自动变速箱(AT)	43.9	cluster-5
MINI- MINI PACEMAN	122	1598	涡轮增压	L	4	190	自动变速箱(AT)	34.1	cluster-5
MINI- MINI PACEMAN	190	1598	涡轮增压	L	4	240	自动变速箱(AT)	38.9	cluster-5
大众(进口)- Tiguan	170	1984	涡轮增压	L	4	280	自动变速箱(AT)	38.48	cluster-5
大众(进口)- Tiguan	170	1984	涡轮增压	L	4	280	自动变速箱(AT)	41.92	cluster-5
东风标致- 标致3008	167	1598	涡轮增压	L	4	245	自动变速箱(AT)	18.87	cluster-5
东风标致- 标致3008	167	1598	涡轮增压	L	4	245	自动变速箱(AT)	20.37	cluster-5
东风标致- 标致3008	167	1598	涡轮增压	L	4	245	自动变速箱(AT)	22.07	cluster-5
华泰汽车- 宝利格	160	1796	涡轮增压	L	4	215	自动变速箱(AT)	12.97	cluster-5
华泰汽车- 宝利格	160	1796	涡轮增压	L	4	215	自动变速箱(AT)	14.8	cluster-5
华泰汽车- 宝利格	160	1796	涡轮增压	L	4	215	自动变速箱(AT)	16.67	cluster-5
华泰汽车- 圣达菲	160	1796	涡轮增压	L	4	215	自动变速箱(AT)	9.97	cluster-5
华泰汽车- 宝利格	150	1991	涡轮增压	L	4	310	自动变速箱(AT)	12.97	cluster-5
华泰汽车- 宝利格	150	1991	涡轮增压	L	4	310	自动变速箱(AT)	14.8	cluster-5
华晨中华- 中华V5	150	1495	涡轮增压	L	4	220	自动变速箱(AT)	10.98	cluster-5
华晨中华- 中华V5	150	1495	涡轮增压	L	4	220	自动变速箱(AT)	11.78	cluster-5
华晨中华- 中华V5	150	1495	涡轮增压	L	4	220	自动变速箱(AT)	12.78	cluster-5
华晨中华- 中华V5	150	1495	涡轮增压	L	4	220	自动变速箱(AT)	14.58	cluster-5
东风雪铁龙- 雪铁龙C3-XR	167	1598	涡轮增压	L	4	245	自动变速箱(AT)	15.38	cluster-5
东风雪铁龙- 雪铁龙C3-XR	167	1598	涡轮增压	L	4	245	自动变速箱(AT)	16.38	cluster-5
东风雪铁龙- 雪铁龙C3-XR	167	1598	涡轮增压	L	4	245	自动变速箱(AT)	17.18	cluster-5
路虎(进口)- 神行者2	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	53.8	cluster-5
路虎(进口)- 神行者2	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	60.8	cluster-5
路虎(进口)- 神行者2	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	45.8	cluster-5
路虎(进口)- 神行者2	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	53.8	cluster-5
路虎(进口)- 神行者2	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	59.8	cluster-5
陆风汽车- 陆风X5	190	1997	涡轮增压	L	4	250	自动变速箱(AT)	12.28	cluster-5
陆风汽车- 陆风X5	190	1997	涡轮增压	L	4	250	自动变速箱(AT)	13.38	cluster-5
雷克萨斯- 雷克萨斯NX	238	1998	涡轮增压	L	4	350	自动变速箱(AT)	39.8	cluster-5
雷克萨斯- 雷克萨斯NX	238	1998	涡轮增压	L	4	350	自动变速箱(AT)	50.8	cluster-5
路虎(进口)- 揽胜极光(进口)	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	64.8	cluster-5
路虎(进口)- 揽胜极光(进口)	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	66.6	cluster-5
路虎(进口)- 揽胜极光(进口)	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	57.8	cluster-5
路虎(进口)- 揽胜极光(进口)	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	62.8	cluster-5
路虎(进口)- 神行者2	190	2179	涡轮增压	L	4	420	自动变速箱(AT)	49.8	cluster-5
路虎(进口)- 神行者2	190	2179	涡轮增压	L	4	420	自动变速箱(AT)	39.8	cluster-5
路虎(进口)- 神行者2	190	2179	涡轮增压	L	4	420	自动变速箱(AT)	49.8	cluster-5
一汽奔腾- 奔腾X80	180	1796	涡轮增压	L	4	235	自动变速箱(AT)	15.18	cluster-5
一汽奔腾- 奔腾X80	180	1796	涡轮增压	L	4	235	自动变速箱(AT)	15.58	cluster-5
一汽奔腾- 奔腾X80	180	1796	涡轮增压	L	4	235	自动变速箱(AT)	18.18	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	21.18	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	23.78	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	25.38	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	25.48	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	25.98	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	27.68	cluster-5
上海大众- 途观	160	1798	涡轮增压	L	4	250	自动变速箱(AT)	0	cluster-5
上海大众- 途观	200	1985	涡轮增压	L	4	280	自动变速箱(AT)	29.18	cluster-5
上海大众- 途观	200	1985	涡轮增压	L	4	280	自动变速箱(AT)	31.58	cluster-5
上海大众- 途观	200	1985	涡轮增压	L	4	280	自动变速箱(AT)	0	cluster-5
长安福特- 翼虎	181	1499	涡轮增压	L	4	240	自动变速箱(AT)	19.38	cluster-5
长安福特- 翼虎	181	1499	涡轮增压	L	4	240	自动变速箱(AT)	21.78	cluster-5
长安福特- 翼虎	181	1499	涡轮增压	L	4	240	自动变速箱(AT)	23.98	cluster-5
长安福特- 翼虎	177	1596	涡轮增压	L	4	240	自动变速箱(AT)	19.38	cluster-5
长安福特- 翼虎	177	1596	涡轮增压	L	4	240	自动变速箱(AT)	21.78	cluster-5
长安福特- 翼虎	177	1596	涡轮增压	L	4	240	自动变速箱(AT)	23.98	cluster-5
长安福特- 翼虎	242	1998	涡轮增压	L	4	350	自动变速箱(AT)	25.28	cluster-5
长安福特- 翼虎	242	1998	涡轮增压	L	4	350	自动变速箱(AT)	26.28	cluster-5
长安福特- 翼虎	242	1998	涡轮增压	L	4	350	自动变速箱(AT)	27.58	cluster-5
长安福特- 翼虎	242	1998	涡轮增压	L	4	350	自动变速箱(AT)	25.28	cluster-5
长安福特- 翼虎	242	1998	涡轮增压	L	4	350	自动变速箱(AT)	26.28	cluster-5
长安福特- 翼虎	242	1998	涡轮增压	L	4	350	自动变速箱(AT)	27.58	cluster-5
林肯- 林肯MKC	203	1999	涡轮增压	L	4	350	自动变速箱(AT)	33.98	cluster-5
林肯- 林肯MKC	203	1999	涡轮增压	L	4	350	自动变速箱(AT)	37.98	cluster-5
林肯- 林肯MKC	203	1999	涡轮增压	L	4	350	自动变速箱(AT)	39.78	cluster-5
林肯- 林肯MKC	248	1999	涡轮增压	L	4	366	自动变速箱(AT)	43.88	cluster-5
林肯- 林肯MKC	248	1999	涡轮增压	L	4	366	自动变速箱(AT)	48.58	cluster-5
长城汽车- 哈弗H5	150	1996	涡轮增压	L	4	310	自动变速箱(AT)	12.78	cluster-5
长城汽车- 哈弗H5	150	1996	涡轮增压	L	4	310	自动变速箱(AT)	13.98	cluster-5
长城汽车- 哈弗H5	150	1996	涡轮增压	L	4	310	自动变速箱(AT)	15.58	cluster-5
长城汽车- 哈弗H5	150	1996	涡轮增压	L	4	310	自动变速箱(AT)	13.58	cluster-5
长城汽车- 哈弗H5	150	1996	涡轮增压	L	4	310	自动变速箱(AT)	14.78	cluster-5
长城汽车- 哈弗H5	150	1996	涡轮增压	L	4	310	自动变速箱(AT)	16.38	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	28.68	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	31.18	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	25.68	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	27.18	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	28.38	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	29.88	cluster-5
北京现代- 全新胜达	245	1998	涡轮增压	L	4	350	自动变速箱(AT)	31.18	cluster-5
现代(进口)- 全新胜达(进口)	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	30.06	cluster-5
现代(进口)- 全新胜达(进口)	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	31.48	cluster-5
现代(进口)- 全新胜达(进口)	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	31.98	cluster-5
现代(进口)- 全新胜达(进口)	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	32.88	cluster-5
现代(进口)- 全新胜达(进口)	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	34.98	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	23.98	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	24.58	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	26.4	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	27	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	28.28	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	28.78	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	29.98	cluster-5
起亚(进口)- 索兰托	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	30.58	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	15.08	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	16.38	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	17.38	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	18.88	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	20.98	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	22.98	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	19.88	cluster-5
广汽乘用车- 传祺GS5	177	1751	涡轮增压	L	4	237	自动变速箱(AT)	17.88	cluster-5
广汽乘用车- 传祺GS5速博	177	1751	涡轮增压	L	4	242	自动变速箱(AT)	17.28	cluster-5
广汽乘用车- 传祺GS5速博	177	1751	涡轮增压	L	4	242	自动变速箱(AT)	18.28	cluster-5
广汽乘用车- 传祺GS5速博	177	1751	涡轮增压	L	4	242	自动变速箱(AT)	20.98	cluster-5
广汽乘用车- 传祺GS5速博	177	1751	涡轮增压	L	4	242	自动变速箱(AT)	23.18	cluster-5
广汽乘用车- 传祺GS5速博	177	1751	涡轮增压	L	4	242	自动变速箱(AT)	18.28	cluster-5
东风裕隆- 优6 SUV	158	1798	涡轮增压	L	4	230	自动变速箱(AT)	12.88	cluster-5
东风裕隆- 优6 SUV	158	1798	涡轮增压	L	4	230	自动变速箱(AT)	13.68	cluster-5
东风裕隆- 优6 SUV	158	1798	涡轮增压	L	4	230	自动变速箱(AT)	14.98	cluster-5
东风裕隆- 优6 SUV	158	1798	涡轮增压	L	4	230	自动变速箱(AT)	16.68	cluster-5
东风裕隆- 优6 SUV	180	1998	涡轮增压	L	4	256	自动变速箱(AT)	15.98	cluster-5
东风裕隆- 优6 SUV	180	1998	涡轮增压	L	4	256	自动变速箱(AT)	17.68	cluster-5
东风裕隆- 优6 SUV	180	1998	涡轮增压	L	4	256	自动变速箱(AT)	20.08	cluster-5
长安标致雪铁龙- DS 6	167	1598	涡轮增压	L	4	240	自动变速箱(AT)	19.39	cluster-5
长安标致雪铁龙- DS 6	167	1598	涡轮增压	L	4	240	自动变速箱(AT)	20.69	cluster-5
长安标致雪铁龙- DS 6	167	1598	涡轮增压	L	4	240	自动变速箱(AT)	22.99	cluster-5
长安标致雪铁龙- DS 6	200	1598	涡轮增压	L	4	275	自动变速箱(AT)	24.99	cluster-5
长安标致雪铁龙- DS 6	167	1598	涡轮增压	L	4	240	自动变速箱(AT)	27.29	cluster-5
长安标致雪铁龙- DS 6	200	1598	涡轮增压	L	4	275	自动变速箱(AT)	30.19	cluster-5
双龙汽车- 爱腾	155	1998	涡轮增压	L	4	360	自动变速箱(AT)	19.98	cluster-5
双龙汽车- 爱腾	155	1998	涡轮增压	L	4	360	自动变速箱(AT)	21.98	cluster-5
双龙汽车- 享御	139	1998	涡轮增压	L	4	310	自动变速箱(AT)	21.98	cluster-5
双龙汽车- 享御	139	1998	涡轮增压	L	4	310	自动变速箱(AT)	23.98	cluster-5
双龙汽车- 享御	139	1998	涡轮增压	L	4	310	自动变速箱(AT)	24.98	cluster-5
双龙汽车- 享御	139	1998	涡轮增压	L	4	310	自动变速箱(AT)	25.98	cluster-5
路虎(进口)- 发现神行	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	55.8	cluster-5
路虎(进口)- 发现神行	240	1999	涡轮增压	L	4	340	自动变速箱(AT)	61.8	cluster-5
通用别克- 昂科威	260	1998	涡轮增压	L	4	353	自动变速箱(AT)	26.99	cluster-5
通用别克- 昂科威	260	1998	涡轮增压	L	4	353	自动变速箱(AT)	29.99	cluster-5
通用别克- 昂科威	260	1998	涡轮增压	L	4	353	自动变速箱(AT)	33.99	cluster-5
通用别克- 昂科威	260	1998	涡轮增压	L	4	353	自动变速箱(AT)	34.99	cluster-5
一汽马自达- 马自达CX-7	238	2261	涡轮增压	L	4	350	自动变速箱(AT)	25.98	cluster-5
一汽马自达- 马自达CX-7	238	2261	涡轮增压	L	4	350	自动变速箱(AT)	27.38	cluster-5
北京奔驰- 奔驰GLK级	184	1991	涡轮增压	L	4	300	自动变速箱(AT)	37.8	cluster-5
北京奔驰- 奔驰GLK级	211	1991	涡轮增压	L	4	350	自动变速箱(AT)	39.8	cluster-5
北京奔驰- 奔驰GLK级	211	1991	涡轮增压	L	4	350	自动变速箱(AT)	42.8	cluster-5
北京奔驰- 奔驰GLK级	211	1991	涡轮增压	L	4	350	自动变速箱(AT)	39.8	cluster-5
华晨宝马- 宝马X1	156	1997	涡轮增压	L	4	240	自动变速箱(AT)	28.5	cluster-5
华晨宝马- 宝马X1	156	1997	涡轮增压	L	4	240	自动变速箱(AT)	31.9	cluster-5
华晨宝马- 宝马X1	156	1997	涡轮增压	L	4	240	自动变速箱(AT)	33.9	cluster-5
华晨宝马- 宝马X1	156	1997	涡轮增压	L	4	240	自动变速箱(AT)	33.9	cluster-5
华晨宝马- 宝马X1	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	35.9	cluster-5
华晨宝马- 宝马X1	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	39.8	cluster-5
华晨宝马- 宝马X1	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	39.8	cluster-5
华晨宝马- 宝马X1	245	1997	涡轮增压	L	4	350	自动变速箱(AT)	43.6	cluster-5
华晨宝马- 宝马X1	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	36.8	cluster-5
华晨宝马- 宝马X1	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	36.8	cluster-5
沃尔沃(进口)- 沃尔沃XC60(进	245	1969	涡轮增压	L	4	350	自动变速箱(AT)	48.59	cluster-5
沃尔沃(进口)- 沃尔沃XC60(进	245	1969	涡轮增压	L	4	350	自动变速箱(AT)	52.69	cluster-5
沃尔沃亚太- 沃尔沃XC60	245	1969	涡轮增压	L	4	350	自动变速箱(AT)	36.69	cluster-5
沃尔沃亚太- 沃尔沃XC60	245	1969	涡轮增压	L	4	350	自动变速箱(AT)	39.69	cluster-5
沃尔沃亚太- 沃尔沃XC60	213	1984	涡轮增压	L	5	300	自动变速箱(AT)	43.99	cluster-5
沃尔沃亚太- 沃尔沃XC60	213	1984	涡轮增压	L	5	300	自动变速箱(AT)	46.99	cluster-5
沃尔沃亚太- 沃尔沃XC60	254	2497	涡轮增压	L	5	360	自动变速箱(AT)	53.99	cluster-5
沃尔沃(进口)- 沃尔沃XC60(进	305	2953	涡轮增压	L	6	440	自动变速箱(AT)	54.69	cluster-5
沃尔沃(进口)- 沃尔沃XC60(进	305	2953	涡轮增压	L	6	440	自动变速箱(AT)	60.69	cluster-5
沃尔沃(进口)- 沃尔沃XC60(进	305	2953	涡轮增压	L	6	440	自动变速箱(AT)	67.69	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	27.96	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	28.76	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	29.38	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	30.18	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	32.08	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	32.88	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	34.36	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	35.16	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	35.98	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	36.78	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	28.24	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	29.04	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	29.66	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	30.46	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	32.36	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	33.16	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	34.64	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	35.44	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	36.26	cluster-5
起亚(进口)- 索兰托	241	1998	涡轮增压	L	4	350	自动变速箱(AT)	37.06	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	24.66	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	25.46	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	24.78	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	25.98	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	26.78	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	27.78	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	28.58	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	31.06	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	31.86	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	32.68	cluster-5
起亚(进口)- 索兰托	200	2199	涡轮增压	L	4	440	自动变速箱(AT)	33.48	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	23.98	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	24.88	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	25.88	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	28.48	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	29.48	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	29.28	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	30.28	cluster-5
广汽丰田- 汉兰达	220	1998	涡轮增压	L	4	350	自动变速箱(AT)	33.08	cluster-5
长城汽车- 哈弗H9	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	22.98	cluster-5
长城汽车- 哈弗H9	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	24.98	cluster-5
长城汽车- 哈弗H9	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	27.28	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	32.48	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	32.48	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	35.38	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	35.38	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	36.88	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	37.48	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	36.88	cluster-5
现代(进口)- 格锐	197	2199	涡轮增压	L	4	436	自动变速箱(AT)	37.48	cluster-5
一汽-大众奥迪- 奥迪Q5	224	1984	涡轮增压	L	4	350	自动变速箱(AT)	38.76	cluster-5
一汽-大众奥迪- 奥迪Q5	224	1984	涡轮增压	L	4	350	自动变速箱(AT)	43.16	cluster-5
一汽-大众奥迪- 奥迪Q5	224	1984	涡轮增压	L	4	350	自动变速箱(AT)	48.59	cluster-5
一汽-大众奥迪- 奥迪Q5	224	1984	涡轮增压	L	4	350	自动变速箱(AT)	54.57	cluster-5
一汽-大众奥迪- 奥迪Q5	224	1984	涡轮增压	L	4	350	自动变速箱(AT)	57.17	cluster-5
一汽-大众奥迪- 奥迪Q5	211	1984	涡轮增压	L	4	350	自动变速箱(AT)	38.36	cluster-5
一汽-大众奥迪- 奥迪Q5	211	1984	涡轮增压	L	4	350	自动变速箱(AT)	42.76	cluster-5
一汽-大众奥迪- 奥迪Q5	211	1984	涡轮增压	L	4	350	自动变速箱(AT)	48.19	cluster-5
一汽-大众奥迪- 奥迪Q5	211	1984	涡轮增压	L	4	350	自动变速箱(AT)	54.17	cluster-5
一汽-大众奥迪- 奥迪Q5	211	1984	涡轮增压	L	4	350	自动变速箱(AT)	56.77	cluster-5
宝马(进口)- 宝马X3	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	47.9	cluster-5
宝马(进口)- 宝马X3	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	52.3	cluster-5
宝马(进口)- 宝马X3	245	1997	涡轮增压	L	4	350	自动变速箱(AT)	58.2	cluster-5
宝马(进口)- 宝马X3	245	1997	涡轮增压	L	4	350	自动变速箱(AT)	61.8	cluster-5
宝马(进口)- 宝马X4	184	1997	涡轮增压	L	4	270	自动变速箱(AT)	55.2	cluster-5
宝马(进口)- 宝马X4	245	1997	涡轮增压	L	4	350	自动变速箱(AT)	61	cluster-5
宝马(进口)- 宝马X4	245	1997	涡轮增压	L	4	350	自动变速箱(AT)	64.8	cluster-5
宝马(进口)- 宝马X3	306	2979	涡轮增压	L	6	400	自动变速箱(AT)	75	cluster-5
宝马(进口)- 宝马X4	306	2979	涡轮增压	L	6	400	自动变速箱(AT)	77.4	cluster-5
奥迪(进口)- 奥迪Q5(进口)	245	1984	涡轮增压	L	4	480	自动变速箱(AT)	60.8	cluster-5
双龙汽车- 雷斯特	138	1998	涡轮增压	L	4	310	自动变速箱(AT)	24.98	cluster-5
双龙汽车- 雷斯特	138	1998	涡轮增压	L	4	310	自动变速箱(AT)	27.68	cluster-5
福特(进口)- 锐界(进口)	243	1999	涡轮增压	L	4	345	自动变速箱(AT)	29.28	cluster-5
福特(进口)- 锐界(进口)	243	1999	涡轮增压	L	4	345	自动变速箱(AT)	31.68	cluster-5
福特(进口)- 锐界(进口)	243	1999	涡轮增压	L	4	345	自动变速箱(AT)	35.68	cluster-5
双龙汽车- 雷斯特W	155	1998	涡轮增压	L	4	360	自动变速箱(AT)	24.98	cluster-5
双龙汽车- 雷斯特W	155	1998	涡轮增压	L	4	360	自动变速箱(AT)	27.98	cluster-5
双龙汽车- 雷斯特W	155	1998	涡轮增压	L	4	360	自动变速箱(AT)	25.48	cluster-5
双龙汽车- 雷斯特W	155	1998	涡轮增压	L	4	360	自动变速箱(AT)	28.48	cluster-5
双龙汽车- 雷斯特W	165	2696	涡轮增压	L	4	340	自动变速箱(AT)	32.98	cluster-5
双龙汽车- 雷斯特W	165	2696	涡轮增压	L	4	340	自动变速箱(AT)	33.48	cluster-5
沃尔沃(进口)- 沃尔沃XC90	209	2521	涡轮增压	L	5	320	自动变速箱(AT)	61.89	cluster-5
沃尔沃(进口)- 沃尔沃XC90	209	2521	涡轮增压	L	5	320	自动变速箱(AT)	70.89	cluster-5
沃尔沃亚太- XC Classic	209	2497	涡轮增压	L	5	320	自动变速箱(AT)	54.89	cluster-5
沃尔沃亚太- XC Classic	209	2497	涡轮增压	L	5	320	自动变速箱(AT)	63.89	cluster-5
道奇(进口)- 酷威	170	1956	涡轮增压	L	4	350	自动变速箱(AT)	0	cluster-5
东风裕隆- 大7 SUV	188	2200	涡轮增压	L	4	275	自动变速箱(AT)	22.68	cluster-5
东风裕隆- 大7 SUV	188	2200	涡轮增压	L	4	275	自动变速箱(AT)	24.88	cluster-5
东风裕隆- 大7 SUV	188	2200	涡轮增压	L	4	275	自动变速箱(AT)	27.48	cluster-5
长城汽车- 哈弗H8	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	0	cluster-5
长城汽车- 哈弗H8	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	0	cluster-5
长城汽车- 哈弗H8	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	0	cluster-5
长城汽车- 哈弗H8	218	1967	涡轮增压	L	4	324	自动变速箱(AT)	0	cluster-5
Jeep(进口)- 牧马人	200	2776	涡轮增压	L	4	460	自动变速箱(AT)	42.99	cluster-5
Jeep(进口)- 牧马人	200	2776	涡轮增压	L	4	460	自动变速箱(AT)	42.99	cluster-5
